gene_name	n_syn	n_mis	n_non	n_spl	wmis_cv	wnon_cv	wspl_cv	pmis_cv	ptrunc_cv	pallsubs_cv	qmis_cv	qtrunc_cv	qallsubs_cv
ENSFCAG00000018078:ATR	0	0	0	0	0	0	0	0.685634940984934	0.900585981749683	0.914182834501406	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000043012:ANKRD11	0	0	0	0	0	0	0	0.683318244451723	0.918031127846211	0.915302825117604	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000023397:POLQ	0	0	0	0	0	0	0	0.691123108103677	0.903671060604547	0.917359099350279	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000000787:APC	0	0	0	0	0	0	0	0.692862737780133	0.898392942075451	0.917455922518778	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000001819:LRRK2	0	0	0	0	0	0	0	0.693469637171101	0.899567128058507	0.917926372494104	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000000053:MTOR	0	0	0	0	0	0	0	0.692510204890156	0.906515474618266	0.918436057687538	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000030516:TPR	0	0	0	0	0	0	0	0.703557227873024	0.884224485626971	0.920354459172261	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000023517:NOTCH1	0	0	0	0	0	0	0	0.690906595065476	0.929249817922912	0.920357835031757	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000001531:NSD1	0	0	0	0	0	0	0	0.697452721350165	0.910183050442009	0.921338617215271	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000018332:PTPN13	0	0	0	0	0	0	0	0.704958624020804	0.899209033065543	0.923392885579253	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009649:NOTCH2	0	0	0	0	0	0	0	0.699966999496177	0.923734878496367	0.924194032247857	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000030040:ATRX	0	0	0	0	0	0	0	0.707518481635736	0.898264842989413	0.924452124008837	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000053177:CNTRL	0	0	0	0	0	0	0	0.711913157239281	0.889195788354428	0.925067852064	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009998:NCOR1	0	0	0	0	0	0	0	0.711626498985898	0.891831616876439	0.925360938104916	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000006262:CREBBP	0	0	0	0	0	0	0	0.705708029434015	0.917383673083654	0.926187469699163	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000005621:CACNA1D	0	0	0	0	0	0	0	0.709004514104904	0.90592433714501	0.926244382473675	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000002498:POLE	0	0	0	0	0	0	0	0.709143374036155	0.906935774856495	0.926447793947591	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000031193:NCOR2	0	0	0	0	0	0	0	0.710179000196763	0.905940826725218	0.926791004679532	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000000914:NOTCH3	0	0	0	0	0	0	0	0.703802565501974	0.931951465079295	0.92689284015058	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000006448:ROS1	0	0	0	0	0	0	0	0.710972321834467	0.905530060298532	0.92710048815722	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000005002:EP300	0	0	0	0	0	0	0	0.710761937929385	0.914212960134071	0.928153018244412	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014803:MED12	0	0	0	0	0	0	0	0.714929144834391	0.908759800962593	0.929353576531486	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000015145:CAD	0	0	0	0	0	0	0	0.715370764238576	0.90903964983932	0.929591779378697	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009906:PTPRB	0	0	0	0	0	0	0	0.714847229917436	0.915136636403083	0.930142727895551	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000000496:PCM1	0	0	0	0	0	0	0	0.722311274956923	0.896408604659504	0.930887095920156	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000025470:KNL1	0	0	0	0	0	0	0	0.716531352650381	0.919847131252178	0.931479489747735	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000007047:MYO18A	0	0	0	0	0	0	0	0.724006029800442	0.905859681972155	0.93301521945015	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000006278:ARID1B	0	0	0	0	0	0	0	0.71936094306993	0.926196743576447	0.933474581427183	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000006381:KMT2B	0	0	0	0	0	0	0	0.723355651946853	0.913149151015117	0.933704072234264	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000013232:MYH11	0	0	0	0	0	0	0	0.727419896473103	0.902391808707945	0.934013305485363	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000007234:PTPRS	0	0	0	0	0	0	0	0.723847377457845	0.915432812716778	0.934210023526132	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000001124:MYH9	0	0	0	0	0	0	0	0.729602014651923	0.899461858342658	0.93452496128863	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000012737:CIC	0	0	0	0	0	0	0	0.724638179442992	0.923247051363992	0.935489472371415	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000012814:ARID1A	0	0	0	0	0	0	0	0.724168121019233	0.925407711524405	0.935524324142011	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000005317:NUMA1	0	0	0	0	0	0	0	0.731855582032245	0.903133167573456	0.936027180708818	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000012673:TET1	0	0	0	0	0	0	0	0.727499781934741	0.924431823538201	0.936873726949919	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000003535:DICER1	0	0	0	0	0	0	0	0.729755845840667	0.918986006632057	0.937218596494852	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000022277:TRIP11	0	0	0	0	0	0	0	0.735336909714316	0.904448469758249	0.937689291215611	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000006877:CHD4	0	0	0	0	0	0	0	0.737147856128289	0.901386707529366	0.938005991311718	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000005552:KAT6B	0	0	0	0	0	0	0	0.73528055570573	0.914605077600165	0.939031291696397	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000012577:MYO5A	0	0	0	0	0	0	0	0.73927737537305	0.906753188227692	0.939657851201748	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000024457:PTPRD	0	0	0	0	0	0	0	0.739076327477592	0.911627687935901	0.940233544894084	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000000864:AFDN	0	0	0	0	0	0	0	0.737134710596353	0.918712580560881	0.940318663090082	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000029985:KAT6A	0	0	0	0	0	0	0	0.737555342887848	0.917335216837101	0.940326624216762	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000022265:TP53BP1	0	0	0	0	0	0	0	0.741755117216928	0.90906995329967	0.940997215069657	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000011746:TSC2	0	0	0	0	0	0	0	0.740154556846513	0.915952134000941	0.941235093107367	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000002384:PDCD11	0	0	0	0	0	0	0	0.740681140653168	0.916192088304353	0.941482516013387	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000012831:ARID2	0	0	0	0	0	0	0	0.740913276615893	0.917597790248422	0.941752224128894	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000003741:NUP98	1	0	0	0	0	0	0	0.742365866751903	0.917666522968355	0.942357635832017	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000013146:BRCA1	0	0	0	0	0	0	0	0.742653169734513	0.918219653791069	0.942542961822317	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000051264:WDR90	0	0	0	0	0	0	0	0.742162455306214	0.921899688999389	0.942780250025207	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000008083:RICTOR	0	0	0	0	0	0	0	0.745511983381193	0.912632602049501	0.943001195595421	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000012246:DNMT1	0	0	0	0	0	0	0	0.745157395821066	0.91427805917366	0.943070256967276	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000007696:MDC1	0	0	0	0	0	0	0	0.74327032056509	0.923544855005678	0.943423351593593	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000002747:CLTCL1	0	0	0	0	0	0	0	0.746788215374796	0.923681697528454	0.944866151697999	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000003208:CHD2	0	0	0	0	0	0	0	0.752274198040743	0.907279691985528	0.944976078080901	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000004858:BCOR	0	0	0	0	0	0	0	0.744068474055241	0.937194491607472	0.945165779174591	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000013540:ARHGEF28	0	0	0	0	0	0	0	0.751584424490767	0.912390775570935	0.94539445183536	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014340:KDM5A	0	0	0	0	0	0	0	0.751147045673384	0.917950830511002	0.945927490806409	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000008606:DOT1L	0	0	0	0	0	0	0	0.747518073203931	0.931917190603639	0.946047496294733	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014850:PIK3C2B	0	0	0	0	0	0	0	0.751706087302711	0.923717691801284	0.946831291829416	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000008986:PREX2	0	0	0	0	0	0	0	0.755559959945054	0.912811150520019	0.947004238113234	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000004894:SMARCA4	0	0	0	0	0	0	0	0.755862983435956	0.918546735689385	0.947846674508107	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000015718:PBRM1	0	0	0	0	0	0	0	0.756104440448611	0.919969622885857	0.948112434922645	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000034298:CUX1	0	0	0	0	0	0	0	0.757506276608279	0.918423781035676	0.948466424800728	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000025265:CAMTA1	0	0	0	0	0	0	0	0.755897237074797	0.927596002135237	0.948903206000861	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000012280:SLX4	0	0	0	0	0	0	0	0.756482358500917	0.927573102265598	0.949127471010216	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000027460:CPS1	0	0	0	0	0	0	0	0.759405671871705	0.918898154869672	0.949252528670742	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009679:KDR	0	0	0	0	0	0	0	0.758253689016793	0.925618991566634	0.949595346380755	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000026560:ARHGEF12	0	0	0	0	0	0	0	0.763899598984943	0.908969117885569	0.949666693355626	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000007256:KDM5C	0	0	0	0	0	0	0	0.760566384408091	0.91895027455399	0.949700984804555	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000004770:PTPRT	0	0	0	0	0	0	0	0.758731848539415	0.926907037269096	0.949921276121796	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000024678:TET3	0	0	0	0	0	0	0	0.756796405596139	0.936088746455768	0.950118919216893	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000031869:BCORL1	0	0	0	0	0	0	0	0.758106742097988	0.931081814523105	0.950125870699345	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000001568:SMARCA2	0	0	0	0	0	0	0	0.762697550048282	0.916504154127564	0.950204509093981	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000011228:FANCD2	0	0	0	0	0	0	0	0.763870415661	0.913267467879625	0.950230458521575	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000000247:PIK3C2G	0	0	0	0	0	0	0	0.761418652311051	0.921796078694926	0.950364595134884	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000002588:SETD1A	0	0	0	0	0	0	0	0.762336608688484	0.919857980359991	0.950480950983794	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000003795:FANCA	0	0	0	0	0	0	0	0.764125103893725	0.917640087278111	0.950881764263393	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009873:PTPRK	0	0	0	0	0	0	0	0.764081884242794	0.920109327935368	0.95116683862028	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000004031:ATP2B3	0	0	0	0	0	0	0	0.761960707200198	0.933146725071393	0.951806178572671	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000011205:PTCH1	0	0	0	0	0	0	0	0.762430122935817	0.934107824719777	0.952079388785184	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014104:MAP3K1	0	0	0	0	0	0	0	0.765278057716772	0.927615239673727	0.952472981533438	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009032:PLCG1	0	0	0	0	0	0	0	0.767231461392797	0.922305198583178	0.952597958194494	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014299:GRIN2A	0	0	0	0	0	0	0	0.761724132978576	0.944146988198104	0.952729873464862	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014501:ROBO1	0	0	0	0	0	0	0	0.769892558799544	0.915906964697822	0.952794569553782	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000004831:ARHGAP35	0	0	0	0	0	0	0	0.762308663582029	0.944720800248394	0.952999053800812	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000025791:NCOA1	0	0	0	0	0	0	0	0.768430646738208	0.923358702611035	0.953161977925386	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000018164:IGF1R	0	0	0	0	0	0	0	0.765267763449288	0.93477842606171	0.953210293441209	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000024759:WRN	0	0	0	0	0	0	0	0.770397394679298	0.917934414928666	0.953232355596594	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000001908:ASXL1	0	0	0	0	0	0	0	0.767388467607463	0.931171028260566	0.953633641958158	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009445:KDM6A	1	0	0	0	0	0	0	0.770748019691281	0.92255368179042	0.953915258343904	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000030408:ZMYM2	0	0	0	0	0	0	0	0.769476402229528	0.927848022184585	0.954048373088481	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000000959:PASK	0	0	0	0	0	0	0	0.77060088614369	0.925445125935516	0.954193004879654	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000018200:PDS5B	0	0	0	0	0	0	0	0.774334770805768	0.914577388379998	0.95422779666408	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000004987:PLCG2	0	0	0	0	0	0	0	0.772170925291684	0.922983103127451	0.954480834582723	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000010606:CLIP1	0	0	0	0	0	0	0	0.774318847933832	0.917578433471453	0.954602398324685	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000006087:BLM	0	0	0	0	0	0	0	0.770776682401572	0.930671409972593	0.954823629470939	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000000360:DROSHA	0	0	0	0	0	0	0	0.775730942269513	0.918383735259229	0.955205282722715	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000001882:FLT4	0	0	0	0	0	0	0	0.773179265843871	0.927062188210146	0.955305631788912	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000013609:NSD3	0	0	0	0	0	0	0	0.774215786147341	0.925753704871227	0.95553227011368	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000032000:NCOA2	0	0	0	0	0	0	0	0.774526773142958	0.927129690827513	0.95579629142633	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014806:ZMYM3	0	0	0	0	0	0	0	0.773526195484794	0.931503188085782	0.95590414409798	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000005610:SETD5	0	0	0	0	0	0	0	0.77661095265483	0.921630125861241	0.955909599099048	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000013897:SMC1A	0	0	0	0	0	0	0	0.776565764317607	0.922259913255238	0.955967876631135	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000027902:ERBB4	0	0	0	0	0	0	0	0.774115499105947	0.930326323752881	0.955992928189888	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000007864:MAP3K6	0	0	0	0	0	0	0	0.775568688272786	0.926126077627199	0.956056715222646	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000023047:STAG1	0	0	0	0	0	0	0	0.776619606646339	0.923255571909463	0.956103127607938	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000027633:STAG2	0	0	0	0	0	0	0	0.77810599372773	0.918999242605423	0.956119913209526	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014859:ERBB3	0	0	0	0	0	0	0	0.774783984633205	0.930830722529657	0.956284944299006	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000011453:RPTOR	0	0	0	0	0	0	0	0.776222794341123	0.927595169190838	0.956451369201416	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009534:MET	0	0	0	0	0	0	0	0.774832595594209	0.932672171942255	0.956491992577644	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000014002:COL2A1	0	0	0	0	0	0	0	0.777887966037587	0.922803962560009	0.956498204724123	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000005120:NUP214	0	0	0	0	0	0	0	0.775532315733718	0.931434629988146	0.956614615353943	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000007834:KTN1	0	0	0	0	0	0	0	0.785656527773217	0.903477205415854	0.956636871318397	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000015033:NCOA3	0	0	0	0	0	0	0	0.777142518488461	0.92958587305085	0.956991738692959	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009897:CDK12	0	0	0	0	0	0	0	0.777893520793998	0.92832290203319	0.957121052586887	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000002050:BCR	0	0	0	0	0	0	0	0.777251696975128	0.931551977348114	0.957236536357149	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000007346:SETBP1	0	0	0	0	0	0	0	0.773883431726332	0.944730640366951	0.957267159034832	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000005038:SF3B1	0	0	0	0	0	0	0	0.777694315867246	0.930694438347261	0.957303489347902	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000013299:FLT1	0	0	0	0	0	0	0	0.778899932097277	0.926767137108683	0.957304148792536	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000009655:SETDB1	0	0	0	0	0	0	0	0.777711522699301	0.933016682385832	0.957548655198185	0.937136947230115	0.988598003490126	0.997964132078425
ENSFCAG00000037938:NSD2	0	0	0	0	0	0	0	0.778277156919887	0.935581997630817	0.958002501105481	0.937136947230115	0.988598003490126	0.997964132078425
