gene_name	n_syn	n_mis	n_non	n_spl	wmis_cv	wnon_cv	wspl_cv	pmis_cv	ptrunc_cv	pallsubs_cv	qmis_cv	qtrunc_cv	qallsubs_cv
ENSFCAG00000009873:PTPRK	0	1	0	1	5.05140100416265	58.1442069507077	58.1442069507077	0.201054899455046	0.0130715567012263	0.0203158461485976	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000018481:EPHA7	0	2	0	0	15.2255357366132	0	0	0.00748996271126756	0.897250871637104	0.0277610349465531	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000022711:EPHA5	0	2	0	0	13.5781779899453	0	0	0.0095048013875968	0.895108067436092	0.0343408850659642	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000002679:ERCC2	0	2	0	0	12.7403280825663	0	0	0.0108479016756281	0.905890928966567	0.0386954934532547	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000014501:ROBO1	0	0	1	0	0	52.3522185130919	52.3522185130919	0.512501013053228	0.0146893899054387	0.0411168947475518	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000045924:FBXO31	0	2	0	0	12.1260280749622	0	0	0.0120172441044928	0.918305819708211	0.0424499219469351	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000030040:ATRX	0	0	1	0	0	46.0472857363752	46.0472857363752	0.449868920082977	0.0169462788083345	0.0434258060642435	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000026305:PIK3CD	0	2	0	0	10.1078811622697	0	0	0.0174938851370595	0.890569116119587	0.0588627164285622	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000026584:LRP1B	0	3	0	0	5.40452338144679	0	0	0.0222216979914845	0.751569727626749	0.0696420003264617	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000043012:ANKRD11	0	3	0	0	5.02740888982433	0	0	0.0272041533201595	0.875406819554966	0.0861882003522064	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000024512:ZNF521	1	2	0	0	7.77406611599156	0	0	0.0298999550109613	0.889365877761683	0.093742116058524	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000045844:XPA	0	1	0	0	21.1384215031915	0	0	0.0405194424776498	0.947381613074568	0.122434431374915	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000036433:POU2AF1	0	1	0	0	21.0718481838189	0	0	0.0406633203080645	0.940718312323365	0.122730682191853	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012246:DNMT1	1	2	0	0	6.48818415465036	0	0	0.043037701833513	0.852008490112256	0.126895948552693	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000015575:CXCR4	0	1	0	0	19.663374386779	0	0	0.0439512258549688	0.947496810803221	0.131153453433413	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000010809:GABRA6	0	1	0	0	18.3496706289673	0	0	0.0475044823401806	0.938003553358165	0.139911883322979	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000041686:MSI2	0	1	0	0	16.4510476908743	0	0	0.0537136886737029	0.948280682752317	0.155222930561425	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000023667:HERPUD1	0	1	0	0	16.3266400889688	0	0	0.0541743135041231	0.93872653652092	0.156200175762479	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000008358:CCND1	0	1	0	0	15.8494890810809	0	0	0.0560123811720211	0.954823426664645	0.160823065482007	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000864:AFDN	0	2	0	0	5.36537062320883	0	0	0.0627543003464593	0.854399640580248	0.174054160725689	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000011595:MEF2C	0	1	0	0	14.1594152615246	0	0	0.0635876362707061	0.930435828993796	0.17827329254772	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000001254:CYP17A1	0	1	0	0	14.1090328612411	0	0	0.0638431215487901	0.934064736975638	0.178934223407671	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000027081:SMAD3	0	1	0	0	13.0903655931375	0	0	0.0694578415475386	0.923797658432307	0.191575846944335	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000031493:FOXO4	0	1	0	0	12.9154720998315	0	0	0.0705165227947236	0.929333427935736	0.194093837735978	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000013705:NT5C2	0	1	0	0	12.7302116358886	0	0	0.0716716260639301	0.906271096502424	0.196106957926893	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000044117:FANCG	0	1	0	0	12.6398243672566	0	0	0.0722482287763443	0.90566455682429	0.197380447577874	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000009216:ATIC	0	1	0	0	12.6125186162241	0	0	0.0724241421721357	0.922142919544038	0.198218949852662	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000010347:MAX	0	1	0	0	12.1113664869356	0	0	0.0758022695574334	0.927948245319805	0.205885957351772	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000013722:STK11	0	1	0	0	11.6562180715947	0	0	0.0791375178950116	0.930133418651734	0.213288441568301	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000011397:ATP6AP1	0	1	0	0	11.5800482482322	0	0	0.0797228146691871	0.931977359576422	0.214613271548545	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000010770:CSF1	0	1	0	0	11.285583169982	0	0	0.0820642332342103	0.916379527176203	0.21930635818733	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000001964:PDPK1	0	1	0	0	11.2605569774359	0	0	0.082269203512915	0.902360831382408	0.219308148896358	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000023466:POT1	0	1	0	0	10.9259327098833	0	0	0.0851053667535422	0.912600362365875	0.225749418704715	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000025491:ELP2	0	1	0	0	10.4030597582733	0	0	0.0899240739133492	0.887387118104672	0.235063197162247	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000002574:TFE3	0	1	0	0	10.2165691574275	0	0	0.0917689642182825	0.917313385685756	0.240045603879358	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000045414:TAL1	0	1	0	0	10.1656431812624	0	0	0.092285183408897	0.943778897033395	0.241831241310943	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000011030:PIK3R1	0	1	0	0	10.0362771704167	0	0	0.0936213929934624	0.88363818916543	0.242632578471148	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000003915:PPP2R1A	0	1	0	0	9.99577329491562	0	0	0.0940472572384632	0.916501073982045	0.24479148428661	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000031492:ESR1	0	1	0	0	9.4941657535621	0	0	0.0996393757075966	0.935475828854806	0.256934848315363	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000027650:EPS15	0	1	0	0	9.0741102556335	0	0	0.104824658541582	0.911515724400325	0.266745565091964	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000389:TRAF2	0	1	0	0	9.07703791220669	0	0	0.104786769471509	0.924393018639292	0.267115460014846	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000014440:COP1	0	1	0	0	8.95408350163648	0	0	0.106400464419769	0.894680023276986	0.269223592295319	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000022556:HLF	0	1	0	0	8.92523214732887	0	0	0.106785894847362	0.936584458849795	0.271513087217406	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000018470:BRIP1	0	1	0	0	8.47585953251979	0	0	0.11314576355053	0.895058094221941	0.282643661259797	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000003320:CDH11	1	1	0	0	8.43156012868868	0	0	0.11381127345023	0.918050706963464	0.284922086115975	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000002154:STAT3	0	1	0	0	8.351812906246	0	0	0.115028121118083	0.88730484810685	0.285954791948761	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000024132:TNFRSF11A	0	1	0	0	8.40226564416424	0	0	0.114255483455497	0.928553860451654	0.286161666234428	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000007090:FBXO11	0	1	0	0	8.05042231641745	0	0	0.119855492492647	0.884986573999344	0.295208281342213	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000007325:AR	1	1	0	0	7.46765525835434	0	0	0.130350590917493	0.912933713158833	0.316591121617257	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000014215:ECT2L	0	1	0	0	7.32688548080798	0	0	0.133148005137948	0.883926217226931	0.320340346853457	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000004737:CBL	0	1	0	0	6.96536108843021	0	0	0.140873784750082	0.889635195249271	0.334931409934951	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012620:TYRO3	0	1	0	0	6.97280135012011	0	0	0.140706363071911	0.90396372446562	0.335412899050655	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000006810:BCL6	1	1	0	0	6.9509747031048	0	0	0.141198515863627	0.936228742874741	0.337689772203658	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000010530:DDR1	0	1	0	0	6.79591085459124	0	0	0.1447902004239	0.905597759764871	0.342944799149745	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000024012:GRM3	0	1	0	0	6.40939272876959	0	0	0.154531039439874	0.912221351230705	0.360756253921542	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000041663:PGR	1	1	0	0	6.31281435805519	0	0	0.157158522983972	0.916904233206373	0.365633068537129	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000045801:ZBTB7A	0	1	0	0	6.29402387122415	0	0	0.157679519322435	0.956070275900075	0.367994056067206	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000038306:TRIM33	0	1	0	0	6.12977364812132	0	0	0.162374114751811	0.899689953518633	0.373835895850571	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000031292:ATXN7	0	1	0	0	6.06602264472486	0	0	0.164267199977927	0.913140425896218	0.377871036725023	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000001953:JAK1	0	1	0	0	5.9333192850853	0	0	0.168342866090859	0.877632193561982	0.382631987043231	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000013266:SMAD2	0	1	0	0	5.82103362632411	0	0	0.171941531986279	0.904288018546828	0.390549060798025	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000013378:ATP1A1	0	1	0	0	5.80185777265736	0	0	0.172570484166478	0.890511008112673	0.390738373000792	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000027384:ARID3A	0	1	0	0	5.65203709113547	0	0	0.177636122681517	0.925947581352273	0.401331392284861	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000004802:MRTFA	1	1	0	0	5.51432623512676	0	0	0.182542597285396	0.915008081518958	0.408975614778556	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000029806:AFF1	0	1	0	0	5.49063491116995	0	0	0.183412311842239	0.909323664461686	0.410094280718988	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000003098:PML	0	1	0	0	5.43943673379419	0	0	0.185318286705525	0.917997908542624	0.413735352165607	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000093:KMT2D	0	0	0	0	0	0	0	0.198415915913818	0.791103542310808	0.422294369884073	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000013185:SETD1B	1	1	0	0	4.77957580743839	0	0	0.213637932924097	0.927996576805712	0.459605711726692	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000022680:ZNRF3	0	1	0	0	4.75118882427092	0	0	0.215036783960712	0.925064406309569	0.46161660239016	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000005115:ABL1	0	1	0	0	4.67902487166972	0	0	0.21867048424898	0.903137899906671	0.465823804762787	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000005323:INPPL1	1	1	0	0	4.63612930497408	0	0	0.220884876015636	0.880361162422466	0.467366644445143	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000014104:MAP3K1	0	1	0	0	4.5077383140925	0	0	0.227768947808882	0.886261971549851	0.478257272424168	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000007517:JAK3	0	1	0	0	4.4649060204409	0	0	0.230154854484665	0.883445588507106	0.481569080425861	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012831:ARID2	0	1	0	0	4.43160969729234	0	0	0.232041854159021	0.876321550560695	0.483709910385677	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000760:IRS4	0	1	0	0	4.38554992000706	0	0	0.234700012909137	0.913405158894165	0.49066626710049	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000008632:KMT2C	0	2	0	0	2.56474941554433	0	0	0.249564444687161	0.781169253461023	0.495842591424015	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000025616:FAT1	1	0	0	0	0	0	0	0.244115399937923	0.832988083161686	0.496309732560009	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000008561:CARD11	0	1	0	0	4.27781457345864	0	0	0.241143569309201	0.877849670928397	0.497197817731047	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000015061:TRRAP	0	0	0	0	0	0	0	0.25486951025601	0.790149083489698	0.504798808175652	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000018164:IGF1R	0	1	0	0	4.0098705285196	0	0	0.258683036907435	0.884840681955468	0.522886286272012	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012673:TET1	0	1	0	0	3.94655622845517	0	0	0.263177100618082	0.865953936562477	0.527166075489709	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000023839:ZFHX3	0	0	0	0	0	0	0	0.287454699975466	0.857749911108245	0.558887274278724	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000031193:NCOR2	1	0	0	0	0	0	0	0.29983108068231	0.84835612143925	0.573644243860872	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000013481:PRDM16	0	1	0	0	3.52277995976733	0	0	0.29740744496675	0.902490794548822	0.57671834608567	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000024678:TET3	0	1	0	0	3.44223213195547	0	0	0.304859505813015	0.893590414820368	0.585458713913109	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000005120:NUP214	0	1	0	0	3.41569310873425	0	0	0.30739080668186	0.896394284892626	0.588952173967341	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000022076:NIN	0	1	0	0	3.35386716178375	0	0	0.313440840393212	0.841264782206409	0.589707742714855	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000010626:SMG1	0	0	0	0	0	0	0	0.323719130697104	0.787125074821722	0.592516095879627	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000914:NOTCH3	0	0	0	0	0	0	0	0.323668559387088	0.861792294022958	0.605209848846508	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000001819:LRRK2	0	1	0	0	3.1266698372729	0	0	0.337688245808576	0.825512422852484	0.616368650605622	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000004894:SMARCA4	0	1	0	0	3.10566954069208	0	0	0.340104426679496	0.861796146201284	0.624889013636661	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000006262:CREBBP	0	0	0	0	0	0	0	0.345305428989487	0.846322587037468	0.628705996159249	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000006278:ARID1B	0	0	0	0	0	0	0	0.347034816450819	0.860712825639351	0.632849067803487	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000007234:PTPRS	1	0	0	0	0	0	0	0.349383750994346	0.852760108596412	0.634407552896538	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000945:RNF213	1	2	0	0	2.05751544391048	0	0	0.362515368574288	0.785368304625378	0.636547905305816	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012737:CIC	0	0	0	0	0	0	0	0.3498115504832	0.869058285734312	0.637211508996677	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012430:ATM	0	0	0	0	0	0	0	0.365244314373831	0.806791799963257	0.644174256750025	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000034298:CUX1	1	1	0	0	2.94526973491093	0	0	0.359662244027847	0.871264195967467	0.648771749516542	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000002498:POLE	0	0	0	0	0	0	0	0.368329322702747	0.831980002532212	0.652368901603766	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000006065:NF1	1	0	0	0	0	0	0	0.375174922233879	0.822169068052718	0.658049425880825	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000043897:RANBP2	0	1	0	0	2.83191599976253	0	0	0.374773932255877	0.828186605367362	0.658723645363113	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000024379:MGAM	0	0	0	0	0	0	0	0.379437099073603	0.811020600962547	0.660446334022162	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000011214:UBR5	0	0	0	0	0	0	0	0.383058466365709	0.798227861550858	0.661598123919182	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012814:ARID1A	0	0	0	0	0	0	0	0.370758199955279	0.87562339335706	0.661790817960638	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000007047:MYO18A	0	0	0	0	0	0	0	0.374914550343894	0.852580285581335	0.663043128414459	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000009998:NCOR1	0	0	0	0	0	0	0	0.380490275890175	0.827179975870107	0.664724693234838	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000001124:MYH9	0	0	0	0	0	0	0	0.378320508736735	0.841540968589481	0.664943065766018	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000025587:BRCA2	0	0	0	0	0	0	0	0.378113808731921	0.845874995101934	0.665445283543739	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000006381:KMT2B	0	0	0	0	0	0	0	0.380502720605985	0.849476094909102	0.668618271268752	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000005317:NUMA1	0	0	0	0	0	0	0	0.384170131981162	0.847057468607577	0.672164971426771	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000051264:WDR90	1	0	0	0	0	0	0	0.389546661678498	0.85052983684569	0.678461320295487	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000015145:CAD	0	0	0	0	0	0	0	0.39180806382009	0.838588623801541	0.678818380383828	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000014803:MED12	0	1	0	0	2.67359053571356	0	0	0.397934940828843	0.831962493368131	0.683996489369427	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000013232:MYH11	0	0	0	0	0	0	0	0.395794263559642	0.85515483461669	0.685786169727598	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000005002:EP300	0	0	0	0	0	0	0	0.397699829674791	0.845435356849698	0.686169251883503	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000007347:MGA	0	1	0	0	2.65866254072461	0	0	0.400254411367681	0.837210111813627	0.687357936046101	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000005621:CACNA1D	0	0	0	0	0	0	0	0.405914252186724	0.830434523038411	0.691916652007407	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000009649:NOTCH2	0	0	0	0	0	0	0	0.40392610976683	0.85222713890286	0.693747033440235	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000011746:TSC2	0	0	0	0	0	0	0	0.41076263285731	0.859761324610052	0.701945822404436	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000001531:NSD1	0	0	0	0	0	0	0	0.415295420629152	0.845101927563599	0.704072147094901	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000030516:TPR	0	0	0	0	0	0	0	0.418245149492045	0.834103055380444	0.705007305749834	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000004858:BCOR	0	0	0	0	0	0	0	0.409847060898245	0.894027991725405	0.705751671012932	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000053177:CNTRL	0	0	0	0	0	0	0	0.421564424570478	0.838245263873435	0.70906697211246	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000019287:SETD2	0	0	0	0	0	0	0	0.421387699217098	0.840833452298511	0.709367876640095	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000018078:ATR	0	0	0	0	0	0	0	0.427214664491099	0.825938912300652	0.712221782505378	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000008606:DOT1L	0	1	0	0	2.54108865969738	0	0	0.419425000026045	0.883050258504399	0.714059917431799	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000041416:IRS2	0	0	0	0	0	0	0	0.414550262561858	0.94002832603642	0.714847706319649	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000023397:POLQ	0	0	0	0	0	0	0	0.429060814097561	0.848009062787534	0.718173731258504	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000018332:PTPN13	0	0	0	0	0	0	0	0.439652017823743	0.824837910901462	0.723914800239272	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012280:SLX4	0	0	0	0	0	0	0	0.432816466786214	0.887165523123624	0.72782776953523	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000009543:TERT	0	0	0	0	0	0	0	0.432522659547632	0.902758542000016	0.729437464112684	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000006448:ROS1	0	0	0	0	0	0	0	0.445547889882897	0.827073197522943	0.729911492621764	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000009906:PTPRB	1	0	0	0	0	0	0	0.443516567827626	0.841210753691173	0.730776526380838	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000003535:DICER1	0	0	0	0	0	0	0	0.441178238259785	0.863451280250789	0.732425917658131	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000002588:SETD1A	0	0	0	0	0	0	0	0.441879800011009	0.865913910511151	0.733483918034603	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000006877:CHD4	0	0	0	0	0	0	0	0.454689166774974	0.827909791485768	0.738532614818845	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000025265:CAMTA1	1	0	0	0	0	0	0	0.44804276113698	0.875149074557093	0.7407147289114	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000029985:KAT6A	0	0	0	0	0	0	0	0.451078236141126	0.857563799664399	0.740764609068146	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000014850:PIK3C2B	0	0	0	0	0	0	0	0.461599135462766	0.848580382147003	0.748839994931783	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000959:PASK	0	0	0	0	0	0	0	0.457148517949039	0.877407773467595	0.74951557198418	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000001568:SMARCA2	0	0	0	0	0	0	0	0.462032669624609	0.8525338622721	0.749944745007056	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000004031:ATP2B3	0	0	0	0	0	0	0	0.455308279045264	0.896130063686859	0.750345471592634	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000005552:KAT6B	0	0	0	0	0	0	0	0.460559444983325	0.863768204430101	0.750524055580279	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000053:MTOR	0	1	0	0	2.26911152152945	0	0	0.470882756979431	0.817945226322396	0.750918397165045	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000031869:BCORL1	1	0	0	0	0	0	0	0.459807729163345	0.875238237406231	0.751635194609794	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000012577:MYO5A	0	0	0	0	0	0	0	0.469451865322237	0.841558085380248	0.754569022319696	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000000496:PCM1	0	0	0	0	0	0	0	0.466971590142488	0.853997815351725	0.754655271538274	0.835639994516071	0.975568209424092	0.985873151334659
ENSFCAG00000004564:COL1A1	0	0	0	0	0	0	0	0.469366729989446	0.842613538640089	0.754696162962244	0.835639994516071	0.975568209424092	0.985873151334659
