gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
ENSFCAG00000002457:TBL1XR1	0	1	0	0	1	11.1294887990159	0	0	16.1732437257167	0.126401973977678	0.896382482110104	0.305918992659478	0.0592610468393513	0.815665875906896	0.967435019284694	0.981209057757774	1	0.0908310045329417	0.99991707324556
ENSFCAG00000009047:CD274	0	2	0	0	0	36.9255923532888	0	0	0	0.00475596050351834	0.940271256677109	0.0184336233315008	1	0.328527117858421	0.967435019284694	0.592127608887456	1	0.0920497530159996	0.99991707324556
ENSFCAG00000026440:TRIM27	0	0	0	1	0	0	165.016697955247	165.016697955247	0	0.665327747450655	0.00655443059107763	0.0203848323589042	1	0.815665875906896	0.309779193558872	0.610185981943199	1	0.0997422542720727	0.99991707324556
ENSFCAG00000000093:KMT2D	1	0	1	0	1	0	13.7175636518074	13.7175636518074	1.63443245055883	0.152987633001164	0.0831874209109745	0.0489528822374125	0.421985473351611	0.815665875906896	0.967435019284694	0.844173217145435	1	0.100801556243101	0.99991707324556
ENSFCAG00000041254:CCDC6	0	0	0	1	0	0	152.05419720344	152.05419720344	0	0.686451733726006	0.0071705445169199	0.0226713182510424	1	0.815665875906896	0.309779193558872	0.637141220738854	1	0.108519771303657	0.99991707324556
ENSFCAG00000027163:FGF19	0	0	0	0	1	0	0	0	39.3303881511747	0.759625818928315	0.954914740624302	0.952823242697832	0.0249818158010242	0.815665875906896	0.967435019284694	0.981209057757774	1	0.112778225042127	0.99991707324556
ENSFCAG00000033201:NEGR1	0	2	0	0	0	31.4154620761394	0	0	0	0.0065901444411417	0.921290783886723	0.0245879598906712	1	0.394529980543016	0.967435019284694	0.661107429546988	1	0.11569860570832	0.99991707324556
ENSFCAG00000008160:FCGR2B	1	0	0	1	0	0	111.837479884672	111.837479884672	0	0.624543688148391	0.00812015329641913	0.0250800914730946	1	0.815665875906896	0.331449893644745	0.661107429546988	1	0.117517305986299	0.99991707324556
ENSFCAG00000024008:EPHA3	0	3	0	0	0	18.1157693391235	0	0	0	0.00715351565721378	0.880530775345874	0.0257669933565084	1	0.401491066261124	0.967435019284694	0.661107429546988	1	0.120039685320098	0.99991707324556
ENSFCAG00000023614:LYN	0	0	1	0	0	0	126.078118367472	126.078118367472	0	0.670171322022576	0.00881080558675218	0.0267464539983336	1	0.815665875906896	0.344004496387107	0.667175435847322	1	0.123604815460821	0.99991707324556
ENSFCAG00000039893:CHN1	0	0	1	0	0	0	118.180074460357	118.180074460357	0	0.666052637415182	0.00946120511614446	0.0283599605415299	1	0.815665875906896	0.354006758095738	0.688303907197131	1	0.129400174791043	0.99991707324556
ENSFCAG00000025772:MST1	0	1	0	1	0	6.92916033035538	92.3987176131742	92.3987176131742	0	0.20691453386093	0.0124098532783106	0.0295219230488487	1	0.815665875906896	0.4127425275527	0.697649655207004	1	0.133516502720537	0.99991707324556
ENSFCAG00000005630:BRSK1	0	0	1	0	0	0	99.826583780447	99.826583780447	0	0.607183161331634	0.0113952398407963	0.0308385913855811	1	0.815665875906896	0.407608899758523	0.710078334980816	1	0.138125693280989	0.99991707324556
ENSFCAG00000000620:FBXW7	0	0	0	1	0	0	96.7050573584732	96.7050573584732	0	0.628064845905058	0.0118015939796454	0.0328208133634211	1	0.815665875906896	0.407608899758523	0.736827260008804	1	0.144959437307476	0.99991707324556
ENSFCAG00000006671:NFKBIA	0	0	0	0	1	0	0	0	27.4688425182807	0.737362345359555	0.921177352733092	0.940986951525995	0.0355008572154124	0.815665875906896	0.967435019284694	0.981209057757774	1	0.146953121655247	0.99991707324556
ENSFCAG00000002154:STAT3	0	1	0	0	1	7.33125551277672	0	0	11.2226788498812	0.195368114159323	0.869317250795812	0.421777752176383	0.0838518850401548	0.815665875906896	0.967435019284694	0.981209057757774	1	0.153562199368878	0.99991707324556
ENSFCAG00000009774:MEF2B	1	0	0	0	1	0	0	0	23.0124611522831	0.605793129990019	0.904485300915128	0.8694590475182	0.042171954957858	0.815665875906896	0.967435019284694	0.981209057757774	1	0.157882931153473	0.99991707324556
ENSFCAG00000006634:LRIG3	0	3	0	0	0	15.5617453512719	0	0	0	0.0106670929600484	0.881274116081117	0.0368801293043488	1	0.45887580540716	0.967435019284694	0.75899323467523	1	0.158587593980462	0.99991707324556
ENSFCAG00000013146:BRCA1	0	0	1	0	0	0	62.4864703585652	62.4864703585652	0	0.476715018668929	0.0191178875203872	0.0378303608780001	1	0.815665875906896	0.547120918134042	0.75899323467523	1	0.161711298698403	0.99991707324556
ENSFCAG00000042993:GATA3	0	2	0	0	0	24.3746174610069	0	0	0	0.0109294377199113	0.933670909873541	0.0388256603021233	1	0.45887580540716	0.967435019284694	0.75899323467523	1	0.164957569690598	0.99991707324556
ENSFCAG00000001953:JAK1	0	3	0	0	0	15.073246551713	0	0	0	0.0115847389553779	0.862677590750328	0.0391570706837563	1	0.45887580540716	0.967435019284694	0.75899323467523	1	0.166032803519736	0.99991707324556
ENSFCAG00000000864:AFDN	0	4	0	0	0	11.945335533418	0	0	0	0.0120431817807316	0.839753408408577	0.0393951973985821	1	0.45887580540716	0.967435019284694	0.75899323467523	1	0.166803652974429	0.99991707324556
ENSFCAG00000006788:ACTB	0	2	0	0	0	23.9640546103895	0	0	0	0.0113022999692199	0.934096018001669	0.0400058995784307	1	0.45887580540716	0.967435019284694	0.75899323467523	1	0.168774022570074	0.99991707324556
ENSFCAG00000012425:AFF4	0	0	1	0	0	0	70.3817335293718	70.3817335293718	0	0.559673253016741	0.0167615468841886	0.0400890302535527	1	0.815665875906896	0.519029969034531	0.75899323467523	1	0.169041511319173	0.99991707324556
ENSFCAG00000010755:PRDM1	0	1	0	0	1	6.68199559028326	0	0	10.5263812570054	0.214662912943209	0.916602618719673	0.458489236523143	0.0890480434585778	0.815665875906896	0.967435019284694	0.981209057757774	1	0.171410373866398	0.99991707324556
ENSFCAG00000000746:AGO1	0	1	0	0	1	6.46101143869068	0	0	10.0847149105576	0.222061685178523	0.873078539118709	0.463660152139334	0.0926912174347107	0.815665875906896	0.967435019284694	0.981209057757774	1	0.178230199978015	0.99991707324556
ENSFCAG00000024841:ETV6	0	0	0	0	1	0	0	0	20.1225241703684	0.693540182757878	0.922339495146894	0.92127582624163	0.0480239683934732	0.815665875906896	0.967435019284694	0.981209057757774	1	0.182196246452873	0.99991707324556
ENSFCAG00000041932:RUNX2	2	1	0	0	1	2.91240763084974	0	0	14.7909152021512	0.402937181168587	0.835542675405091	0.6868040849717	0.0645471154921544	0.815665875906896	0.967435019284694	0.981209057757774	1	0.182470240325755	0.99991707324556
ENSFCAG00000004894:SMARCA4	0	2	0	0	1	6.85625009466376	0	0	5.25041589396749	0.111565846638582	0.840498741195642	0.268310644857898	0.167777235441057	0.815665875906896	0.967435019284694	0.981209057757774	1	0.184600086985834	0.99991707324556
ENSFCAG00000041539:MYC	0	2	0	0	0	21.8144298419047	0	0	0	0.0135961372633194	0.942008014011871	0.0472307803941554	1	0.488373250498434	0.967435019284694	0.844173217145435	1	0.191412631070428	0.99991707324556
ENSFCAG00000015103:CHEK1	0	0	0	0	1	0	0	0	18.1398016630156	0.695808561659684	0.906037775263042	0.92050774494047	0.0530769005700444	0.815665875906896	0.967435019284694	0.981209057757774	1	0.196351433808987	0.99991707324556
ENSFCAG00000006278:ARID1B	1	0	0	1	0	0	24.151092645181	24.151092645181	0	0.251394230896223	0.0444516618928921	0.0494327679842778	1	0.815665875906896	0.967435019284694	0.844173217145435	1	0.198084108663313	0.99991707324556
ENSFCAG00000014850:PIK3C2B	0	0	1	0	0	0	47.6906089553433	47.6906089553433	0	0.48540457874752	0.0257768735946067	0.0502010422841063	1	0.815665875906896	0.664828208269446	0.844173217145435	1	0.200388478897174	0.99991707324556
ENSFCAG00000000247:PIK3C2G	0	3	0	0	0	13.0617267283677	0	0	0	0.0166790709102935	0.843474694654443	0.0532487873008883	1	0.501557110608318	0.967435019284694	0.853882339217816	1	0.209415778945213	0.99991707324556
ENSFCAG00000009924:IL21R	0	0	0	0	1	0	0	0	16.0532196535407	0.668778437637925	0.924758189049796	0.908880073647171	0.0596854623941882	0.815665875906896	0.967435019284694	0.981209057757774	1	0.212333807599274	0.99991707324556
ENSFCAG00000006814:LPP	0	2	0	0	0	19.5967929589698	0	0	0	0.0167558054768926	0.910671765952626	0.0561783793527251	1	0.501557110608318	0.967435019284694	0.88505587120609	1	0.217928478429426	0.99991707324556
ENSFCAG00000012180:AKT2	0	0	0	0	1	0	0	0	15.1270723658364	0.648933842738167	0.902285710201189	0.895533861081167	0.0631767285686208	0.815665875906896	0.967435019284694	0.981209057757774	1	0.219074497213017	0.99991707324556
ENSFCAG00000002012:ARID3B	0	0	0	0	1	0	0	0	14.8671570330901	0.645469309098145	0.919452541658433	0.895501457038435	0.0642311204855745	0.815665875906896	0.967435019284694	0.981209057757774	1	0.221772731338656	0.99991707324556
ENSFCAG00000027384:ARID3A	1	0	0	0	1	0	0	0	11.4757100706345	0.444931902098256	0.877190425335788	0.739336584083561	0.0821106514819869	0.815665875906896	0.967435019284694	0.981209057757774	1	0.230790719964782	0.99991707324556
ENSFCAG00000034298:CUX1	0	1	1	0	0	3.32801423569126	61.3880146910522	61.3880146910522	0	0.417399258320544	0.0194965137865137	0.0610618353091307	1	0.815665875906896	0.547120918134042	0.914442632380261	1	0.231782680999781	0.99991707324556
ENSFCAG00000009216:ATIC	0	2	0	0	0	18.5808815144488	0	0	0	0.0185732548213466	0.896247961306823	0.0610986168628237	1	0.52121196342404	0.967435019284694	0.914442632380261	1	0.231885506301624	0.99991707324556
ENSFCAG00000003659:DNMT3A	0	1	0	0	1	5.11352787907646	0	0	8.20159752915491	0.279824366048902	0.867397798432748	0.544291419873093	0.112272176752721	0.815665875906896	0.967435019284694	0.981209057757774	1	0.231913921108028	0.99991707324556
ENSFCAG00000007992:EZR	0	0	0	0	1	0	0	0	13.5198209269663	0.629871428300993	0.892426481713523	0.883248559581291	0.070314092774879	0.815665875906896	0.967435019284694	0.981209057757774	1	0.2346898747776	0.99991707324556
ENSFCAG00000004243:EWSR1	0	0	0	0	1	0	0	0	13.0705217420822	0.65193979990924	0.878880853256057	0.8939582818754	0.072607010853304	0.815665875906896	0.967435019284694	0.981209057757774	1	0.242416397447087	0.99991707324556
ENSFCAG00000018774:TCF7L2	0	0	0	0	1	0	0	0	12.8378121561698	0.631430080229417	0.885936509945658	0.883281988431481	0.0738543720243223	0.815665875906896	0.967435019284694	0.981209057757774	1	0.243308753807983	0.99991707324556
ENSFCAG00000008547:EBF1	0	2	0	0	0	17.6059720100142	0	0	0	0.0206026101104717	0.896424910457514	0.0669065798583821	1	0.56064072361223	0.967435019284694	0.981209057757774	1	0.247852612536581	0.99991707324556
ENSFCAG00000026883:PIK3R2	0	0	0	0	1	0	0	0	11.9019056303417	0.595887422545812	0.894982061058982	0.862373853881478	0.0793356681895444	0.815665875906896	0.967435019284694	0.981209057757774	1	0.251920574163799	0.99991707324556
ENSFCAG00000008986:PREX2	0	3	0	0	0	11.2904262233752	0	0	0	0.0239005742111481	0.831839496644837	0.0722945263029011	1	0.627772684862523	0.967435019284694	0.981209057757774	1	0.262212742899179	0.99991707324556
ENSFCAG00000001371:MLH1	0	0	0	0	1	0	0	0	11.4001125075869	0.618057054697426	0.88562451927035	0.87519554283469	0.0826232575080009	0.815665875906896	0.967435019284694	0.981209057757774	1	0.26225734853926	0.99991707324556
ENSFCAG00000013540:ARHGEF28	0	1	1	0	0	3.64552687120137	47.4656685733825	47.4656685733825	0	0.384627328426473	0.025912012571749	0.0759180272820293	1	0.815665875906896	0.664828208269446	0.981209057757774	1	0.271642377624983	0.99991707324556
ENSFCAG00000025248:ARAF	0	2	0	0	0	16.08963414796	0	0	0	0.024467754977938	0.899746946073397	0.0778320159976058	1	0.627772684862523	0.967435019284694	0.981209057757774	1	0.27655290726685	0.99991707324556
ENSFCAG00000022680:ZNRF3	1	0	0	0	1	0	0	0	7.95283583939194	0.385397181552526	0.863691494654259	0.677876749381906	0.115494507766132	0.815665875906896	0.967435019284694	0.981209057757774	1	0.27772354134692	0.99991707324556
ENSFCAG00000009655:SETDB1	0	1	0	0	1	4.55751241768637	0	0	6.70231246573077	0.312546218520623	0.864781379633733	0.585856121382412	0.134962560134949	0.815665875906896	0.967435019284694	0.981209057757774	1	0.279700491412381	0.99991707324556
ENSFCAG00000014937:KEL	0	2	0	0	0	15.839283120728	0	0	0	0.0252068131573244	0.879857418836678	0.0790784021186828	1	0.62876995042437	0.967435019284694	0.981209057757774	1	0.279725256483284	0.99991707324556
ENSFCAG00000014571:STAT6	0	0	0	0	1	0	0	0	10.23986437072	0.609577030180167	0.87561608471968	0.868500511138263	0.0913779735218673	0.815665875906896	0.967435019284694	0.981209057757774	1	0.280443861447335	0.99991707324556
ENSFCAG00000006091:FURIN	0	0	0	0	1	0	0	0	9.85499475314172	0.581589463995163	0.890687223438476	0.852309156038699	0.0947064319001823	0.815665875906896	0.967435019284694	0.981209057757774	1	0.283871469349474	0.99991707324556
ENSFCAG00000023466:POT1	0	2	0	0	0	15.392699032157	0	0	0	0.0266087953978376	0.877431962194609	0.0827666956893494	1	0.645802655871841	0.967435019284694	0.981209057757774	1	0.288998914982114	0.99991707324556
ENSFCAG00000000916:BRD4	0	1	0	0	1	4.41122511566792	0	0	6.35292613308255	0.322360540222344	0.864936556828881	0.597982481227707	0.141630620334824	0.815665875906896	0.967435019284694	0.981209057757774	1	0.293775585895703	0.99991707324556
ENSFCAG00000041663:PGR	2	1	0	0	1	1.87541909535462	0	0	9.27404650938738	0.607959155888227	0.831981395025325	0.854559574977141	0.100216204068939	0.815665875906896	0.967435019284694	0.981209057757774	1	0.296110866594967	0.99991707324556
ENSFCAG00000012847:BRAF	0	2	0	0	0	14.9814959466442	0	0	0	0.0280030674618087	0.876403708718779	0.0864564152499137	1	0.650037292714576	0.967435019284694	0.981209057757774	1	0.298111650336103	0.99991707324556
ENSFCAG00000028493:DIS3	0	0	0	0	1	0	0	0	9.02261250600461	0.583473298405547	0.870205675176838	0.850768780207847	0.102804560660459	0.815665875906896	0.967435019284694	0.981209057757774	1	0.300569830708655	0.99991707324556
ENSFCAG00000028112:STAT5B	0	2	0	0	0	14.4289366793087	0	0	0	0.0300513559992427	0.874128488481523	0.0917710727641222	1	0.650037292714576	0.967435019284694	0.981209057757774	1	0.31096243875499	0.99991707324556
ENSFCAG00000045801:ZBTB7A	0	2	0	0	0	14.6554627427618	0	0	0	0.0291859367355061	0.943887311037306	0.0920631735401557	1	0.650037292714576	0.967435019284694	0.981209057757774	1	0.311659644856409	0.99991707324556
ENSFCAG00000013185:SETD1B	0	0	0	0	1	0	0	0	8.1093583816855	0.564567791705229	0.918504052213327	0.843432850197859	0.113445823869591	0.815665875906896	0.967435019284694	0.981209057757774	1	0.32022588956045	0.99991707324556
ENSFCAG00000038026:NKX2-1	1	2	0	0	0	10.8919478558722	0	0	0	0.0309139261922383	0.910772716039028	0.0962651976187968	1	0.650037292714576	0.967435019284694	0.981209057757774	1	0.321588180416765	0.99991707324556
ENSFCAG00000006810:BCL6	0	2	0	0	0	13.9872458264563	0	0	0	0.031850379598487	0.919810866438285	0.0985248539097126	1	0.650037292714576	0.967435019284694	0.981209057757774	1	0.326850925723845	0.99991707324556
ENSFCAG00000005686:MSH3	0	0	0	0	1	0	0	0	7.68444528708564	0.557050971600247	0.863177935479446	0.831378297800657	0.119184909790109	0.815665875906896	0.967435019284694	0.981209057757774	1	0.328153796383911	0.99991707324556
ENSFCAG00000009543:TERT	0	0	0	0	1	0	0	0	6.6405874084869	0.495476322185111	0.89408240383862	0.787303523318526	0.136094614725818	0.815665875906896	0.967435019284694	0.981209057757774	1	0.346467281935554	0.99991707324556
ENSFCAG00000004091:TRIM24	0	0	0	0	1	0	0	0	6.81850700808387	0.530394078463419	0.871744935392127	0.812791706386031	0.132881750038706	0.815665875906896	0.967435019284694	0.981209057757774	1	0.348378935915919	0.99991707324556
ENSFCAG00000027902:ERBB4	1	1	0	0	1	2.17587091156678	0	0	6.61014926910499	0.549446052452409	0.78901602272969	0.799897320851876	0.136659867726882	0.815665875906896	0.967435019284694	0.981209057757774	1	0.351283600998559	0.99991707324556
ENSFCAG00000003535:DICER1	0	3	0	0	0	9.23868050750285	0	0	0	0.0384304814648875	0.850106234390443	0.110774013419101	1	0.711335823725836	0.967435019284694	0.981209057757774	1	0.354505984050972	0.99991707324556
ENSFCAG00000014806:ZMYM3	0	0	0	0	1	0	0	0	6.29744206205126	0.52328817507344	0.860130844446323	0.805674644867577	0.142750532948322	0.815665875906896	0.967435019284694	0.981209057757774	1	0.363747338909413	0.99991707324556
ENSFCAG00000014965:NTRK3	0	2	0	0	0	12.5483674294587	0	0	0	0.0389438099200557	0.887230043062405	0.115397899968721	1	0.711335823725836	0.967435019284694	0.981209057757774	1	0.364584562010806	0.99991707324556
